timestamp,can_id,data
"2025-08-27T13-59-18.512+05:30","0x18F","0x00 0xFF 0xF8 0x00 0x00 0xFF 0x1F 0x00"
"2025-08-27T13-59-18.519+05:30","0x33D","0x00 0x00 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF"
"2025-08-27T13-59-18.526+05:30","0x3C2","0x80 0x00 0x00 0x01 0xC8 0xCA 0xB5 0x16"
"2025-08-27T13-59-18.533+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-18.540+05:30","0x21","0x00 0x00 0x00 0x00 0x81 0xE2 0x00 0x00"
"2025-08-27T13-59-18.547+05:30","0x111","0x00 0x00 0x00 0x00 0x02 0x00 0x00 0x00"
"2025-08-27T13-59-18.555+05:30","0x131","0x00 0x00 0x00 0x00 0x27 0x10 0x00 0x00"
"2025-08-27T13-59-18.561+05:30","0x63B","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-18.569+05:30","0x22F","0x00 0x00 0x00"
"2025-08-27T13-59-18.576+05:30","0x161","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-18.583+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-18.591+05:30","0x21","0x00 0x00 0x00 0x00 0x81 0xE2 0x00 0x00"
"2025-08-27T13-59-18.599+05:30","0x23","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-18.608+05:30","0x40","0x00 0x00 0x22 0x04 0xEB 0x00 0x00 0x00"
"2025-08-27T13-59-18.615+05:30","0x43","0x00 0x01 0xFD 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-18.622+05:30","0x41","0x02 0x01 0x46 0x01 0xE3 0x00 0xB1 0x00"
"2025-08-27T13-59-18.629+05:30","0x49","0x04 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-18.647+05:30","0x3C2","0x80 0x00 0x00 0x01 0xC8 0xCA 0xB5 0x16"
"2025-08-27T13-59-18.659+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-18.669+05:30","0x21","0x00 0x00 0x00 0x00 0x81 0xE2 0x00 0x00"
"2025-08-27T13-59-18.676+05:30","0x162","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-18.683+05:30","0x22F","0x00 0x00 0x00"
"2025-08-27T13-59-18.690+05:30","0x39D","0x41 0x01 0xA0 0x00"
"2025-08-27T13-59-18.697+05:30","0x21","0x00 0x00 0x00 0x00 0x81 0xE2 0x00 0x00"
"2025-08-27T13-59-18.704+05:30","0x23","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-18.711+05:30","0x49","0x05 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-18.719+05:30","0x163","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-18.726+05:30","0x18F","0x00 0xFF 0xF8 0x00 0x00 0xFF 0x1F 0x00"
"2025-08-27T13-59-18.733+05:30","0x314","0x00 0x01 0x68 0x01 0xC2 0x00 0x00 0x00"
"2025-08-27T13-59-18.740+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-18.747+05:30","0x3C2","0x7F 0xFF 0xFF 0xFF 0xC8 0xCA 0xB5 0x16"
"2025-08-27T13-59-18.754+05:30","0x26","0x4E 0x20 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-18.761+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-18.774+05:30","0x21","0x00 0x00 0x00 0x00 0x81 0xE2 0x00 0x00"
"2025-08-27T13-59-18.781+05:30","0x22F","0x00 0x00 0x00"
"2025-08-27T13-59-18.788+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-18.795+05:30","0x21","0x00 0x00 0x00 0x00 0x81 0xE2 0x00 0x00"
"2025-08-27T13-59-18.802+05:30","0x23","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-18.809+05:30","0x111","0x00 0x00 0x00 0x00 0x02 0x00 0x00 0x00"
"2025-08-27T13-59-18.816+05:30","0x49","0x06 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-18.823+05:30","0x131","0x00 0x00 0x00 0x00 0x27 0x10 0x00 0x00"
"2025-08-27T13-59-18.830+05:30","0x161","0x00 0x9E 0x00 0x9E 0x00 0x4F 0x00 0x00"
"2025-08-27T13-59-18.837+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-18.844+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-18.851+05:30","0x26","0x4E 0x20 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-18.859+05:30","0x49","0x11 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-18.866+05:30","0x23","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-18.873+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-18.881+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-18.888+05:30","0x39D","0x40 0x00 0xA0 0x00"
"2025-08-27T13-59-18.895+05:30","0x111","0x00 0x00 0x00 0x00 0x02 0x00 0x00 0x00"
"2025-08-27T13-59-18.902+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-18.909+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-18.916+05:30","0x3C2","0x7F 0xFF 0xFF 0xFC 0xC8 0xCA 0xB5 0x16"
"2025-08-27T13-59-18.923+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-18.930+05:30","0x240","0x01 0x00 0x7E 0x01 0x4A 0x00 0x82 0x08"
"2025-08-27T13-59-18.937+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-18.945+05:30","0x161","0x00 0x9E 0x00 0x9E 0x00 0x4F 0x00 0x00"
"2025-08-27T13-59-18.952+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-18.959+05:30","0x26","0x4E 0x20 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-18.966+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-18.973+05:30","0x39D","0x43 0x03 0xA0 0x00"
"2025-08-27T13-59-18.980+05:30","0x160","0x40 0x00 0x00 0x00 0x00 0x00 0x96 0x09"
"2025-08-27T13-59-18.990+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-18.997+05:30","0x23","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-19.004+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-19.011+05:30","0x39D","0x44 0x04 0xA0 0x00"
"2025-08-27T13-59-19.019+05:30","0xA2","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-19.025+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-19.032+05:30","0x314","0x00 0x01 0x68 0x01 0xC2 0x00 0x00 0x00"
"2025-08-27T13-59-19.039+05:30","0x161","0x00 0x9E 0x00 0x9E 0x00 0x4F 0x00 0x00"
"2025-08-27T13-59-19.047+05:30","0x39D","0x45 0x05 0xA0 0x00"
"2025-08-27T13-59-19.055+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-19.062+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-19.069+05:30","0x3C2","0x80 0x00 0x00 0x00 0xC8 0xCA 0xB5 0x16"
"2025-08-27T13-59-19.076+05:30","0x161","0x00 0x9E 0x00 0x9E 0x00 0x4F 0x00 0x00"
"2025-08-27T13-59-19.084+05:30","0x39D","0x46 0x06 0xA0 0x00"
"2025-08-27T13-59-19.091+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-19.099+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-19.106+05:30","0x131","0x00 0x00 0x00 0x00 0x27 0x10 0x00 0x00"
"2025-08-27T13-59-19.113+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-19.121+05:30","0x162","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-19.139+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-19.151+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-19.166+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-19.177+05:30","0x22F","0x00 0x00 0x00"
"2025-08-27T13-59-19.192+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-19.203+05:30","0x32","0x73 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-19.219+05:30","0x26","0x4E 0x20 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-19.229+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-19.241+05:30","0x18F","0x00 0xFF 0xF8 0x00 0x00 0x00 0x1F 0x00"
"2025-08-27T13-59-19.253+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-19.261+05:30","0x39D","0x49 0x09 0xA0 0x00"
"2025-08-27T13-59-19.275+05:30","0x240","0x01 0x00 0x7E 0x01 0x4A 0x00 0x82 0x0B"
"2025-08-27T13-59-19.288+05:30","0x41","0x01 0x00 0x00 0x00 0x54 0x00 0x00 0x00"
"2025-08-27T13-59-19.299+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-19.315+05:30","0x131","0x00 0x00 0x00 0x00 0x27 0x10 0x00 0x00"
"2025-08-27T13-59-19.326+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-19.341+05:30","0x23","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-19.353+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-19.368+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-19.381+05:30","0x160","0x40 0x00 0x00 0x00 0x00 0x00 0x96 0x0C"
"2025-08-27T13-59-19.388+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-19.396+05:30","0x21","0x00 0x00 0x00 0x00 0x81 0xE2 0x00 0x00"
"2025-08-27T13-59-19.403+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-19.411+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-19.417+05:30","0x240","0x01 0x00 0x7D 0x01 0x4A 0x00 0x82 0x0C"
"2025-08-27T13-59-19.425+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-19.443+05:30","0x3C2","0x7F 0xFF 0xFF 0xFF 0xC8 0xCA 0xB5 0x16"
"2025-08-27T13-59-19.455+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-19.468+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-19.479+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-19.486+05:30","0x49","0x0B 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-19.494+05:30","0x32","0x01 0x00 0x00 0x00 0x82 0x00 0x74 0x0C"
"2025-08-27T13-59-19.501+05:30","0x160","0x40 0x00 0x00 0x00 0x00 0x00 0x96 0x0D"
"2025-08-27T13-59-19.509+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-19.516+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-19.523+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-19.530+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-19.537+05:30","0x18F","0x00 0xFF 0xF8 0x00 0x00 0x00 0x1F 0x00"
"2025-08-27T13-59-19.544+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-19.552+05:30","0x26","0x4E 0x20 0x0C 0x74 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-19.559+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-19.572+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-19.587+05:30","0x39D","0x4F 0x0F 0xA0 0x00"
"2025-08-27T13-59-19.595+05:30","0x22F","0x00 0x00 0x00"
"2025-08-27T13-59-19.604+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-19.612+05:30","0x21","0x00 0x00 0x00 0x00 0x81 0xE2 0x00 0x00"
"2025-08-27T13-59-19.620+05:30","0x26","0x4E 0x20 0x0C 0x74 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-19.627+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-19.635+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-19.641+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-19.649+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-19.656+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-19.663+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-19.671+05:30","0x39D","0x41 0x01 0xA0 0x00"
"2025-08-27T13-59-19.677+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-19.685+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-19.692+05:30","0x26","0x4E 0x20 0x0C 0x74 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-19.699+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-19.706+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-19.713+05:30","0x21","0x00 0x00 0x00 0x00 0x81 0xE2 0x00 0x00"
"2025-08-27T13-59-19.720+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-19.727+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-19.734+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-19.740+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-19.748+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-19.755+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-19.762+05:30","0x26","0x4E 0x20 0x0C 0x74 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-19.769+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-19.776+05:30","0x32","0x00 0x00 0x01 0xF8 0x0C 0xFA 0x0C 0x1D"
"2025-08-27T13-59-19.783+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-19.790+05:30","0x31","0x00 0x00 0x00 0x00 0x01 0x02 0x00 0x00"
"2025-08-27T13-59-19.797+05:30","0x39D","0x45 0x05 0xA0 0x00"
"2025-08-27T13-59-19.804+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-19.811+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-19.817+05:30","0x111","0x00 0x00 0x00 0x00 0x02 0x00 0x00 0x00"
"2025-08-27T13-59-19.824+05:30","0x43","0x00 0x01 0xFD 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-19.831+05:30","0x39D","0x46 0x06 0xA0 0x00"
"2025-08-27T13-59-19.839+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-19.846+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-19.853+05:30","0x18F","0x00 0xFF 0xF8 0x00 0x00 0x00 0x1F 0x00"
"2025-08-27T13-59-19.860+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-19.867+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-19.877+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-19.885+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-19.892+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-19.899+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-19.906+05:30","0x26","0x4E 0x20 0x0C 0x74 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-19.917+05:30","0x39D","0x48 0x08 0xA0 0x00"
"2025-08-27T13-59-19.927+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-19.933+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-19.940+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-19.947+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-19.955+05:30","0x22F","0x00 0x00 0x00"
"2025-08-27T13-59-19.961+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-19.969+05:30","0x162","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-19.976+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-19.983+05:30","0x23","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-19.990+05:30","0x39D","0x4A 0x0A 0xA0 0x00"
"2025-08-27T13-59-19.997+05:30","0x22F","0x00 0x00 0x00"
"2025-08-27T13-59-20.004+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-20.011+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-20.018+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-20.025+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-20.032+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-20.039+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-20.046+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-20.052+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-20.060+05:30","0x131","0x00 0x00 0x00 0x00 0x27 0x10 0x00 0x00"
"2025-08-27T13-59-20.067+05:30","0x32","0x03 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-20.074+05:30","0x22F","0x00 0x00 0x00"
"2025-08-27T13-59-20.080+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-20.088+05:30","0x49","0x0B 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-20.095+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-20.102+05:30","0x162","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-20.109+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-20.116+05:30","0x23","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-20.123+05:30","0x33D","0x00 0x00 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF"
"2025-08-27T13-59-20.130+05:30","0x111","0x00 0x00 0x00 0x00 0x02 0x00 0x00 0x00"
"2025-08-27T13-59-20.137+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-20.144+05:30","0x23","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-20.151+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-20.159+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-20.166+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-20.173+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-20.180+05:30","0x39D","0x4F 0x0F 0xA0 0x00"
"2025-08-27T13-59-20.187+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-20.194+05:30","0x26","0x4E 0x20 0x0C 0x74 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-20.201+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-20.208+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-20.215+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-20.222+05:30","0x163","0x00 0x97 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-20.229+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-20.236+05:30","0x162","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-20.243+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-20.251+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-20.258+05:30","0x163","0x09 0xE4 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-20.267+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-20.274+05:30","0x162","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-20.281+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-20.289+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-20.296+05:30","0x39D","0x42 0x02 0xA0 0x00"
"2025-08-27T13-59-20.303+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-20.310+05:30","0x161","0x0B 0x77 0x0B 0x77 0x00 0x40 0x00 0x00"
"2025-08-27T13-59-20.317+05:30","0x33D","0x00 0x00 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF"
"2025-08-27T13-59-20.324+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-20.331+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-20.338+05:30","0x18F","0x00 0xFF 0xF8 0x00 0x00 0x00 0x1F 0x00"
"2025-08-27T13-59-20.345+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-20.352+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-20.360+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-20.367+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-20.374+05:30","0x39D","0x52 0x04 0xAE 0x00"
"2025-08-27T13-59-20.381+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x01"
"2025-08-27T13-59-20.388+05:30","0x49","0x00 0x30 0x00 0x01 0xFF 0x03 0xFF 0x7F"
